typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,True,3901,"Polymers of ethylene, in primary forms",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,34731629.831,True,-1,N/A,0.0,False,34731629.831,True,0.0,False,57955805.0,0.0,57955805.0,6,False,True
